url,status,title,lat,lon,description,photo,postalcode,lang,category,type,metadata
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/887594,privated,Kyoto Early Morning Tour with English-Speaking Guide,34.985849,135.7587667,"Kyoto is one of Japan’s most popular destinations, so sightseeing can be very crowded during the day. In this tour, we start early to beat the crowds and visit Fushimi Inari Shrine, Kinkakuji, and Arashiyama.

⬇︎ PLEASE READ CAREFULLY ⬇︎

▶️ We have 2 options for this tour, 1. is a walking tour that needs 12,000 steps using public transportation. 2 is a bus tour that stops at each location and a guided tour.

▶️ Each tour is approximately 5.5 hours and may vary by about 30 minutes.

▶️ When booking, please provide a WhatsApp-reachable phone number (travel agents must enter the guest’s number).

▶️ Late arrivals cannot join the tour and no refund will be given.

▶️ Maximum group size: 8 guests for walking tour, 40 for bus tour. (Please be careful, the bus tour is NOT max 8 people)
",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc9202921-9527-4d2a-a8cb-af4e359e0352.jpg,600-8216,en,"attractions,cultural_sites,temples_and_shrines,scenic_spots,experiences",activity,"{""external_id"":""102263"",""experience_id"":""887594"",""guidance_languages"":[""ko"",""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/887595,privated,The Art of Geisha: Exclusive Show & Gion Walking Tour,35.0035414,135.7723501,"Join our tour to explore the Gion district and witness a captivating Geisha show performed by a Maiko, Geisha Apprentice. You will have the time to ask questions, play a traditional Japanese game with the Geisha Apprentice.

Children under the age of 6 cannot join the tour

Meeting Point: Statue of Izumo-no-Okuni
Kawabatacho, Higashiyama Ward, Kyoto, 605-0076, Japan

When booking, please provide a phone number reachable during your stay in Japan and on WhatsApp. If you are a travel agent please enter the guest’s number, not the agency’s. This is so we can have a smooth interaction with guests before the tour, and provide clear information beforehand.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F21cdc6a8-09be-4362-9a3d-c2c8393df3e5.jpg,605-0075,en,"cultural_sites,experiences,events",activity,"{""external_id"":""102263"",""experience_id"":""887595"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/887596,privated,Nara Early Morning Tour (Kyoto or Osaka Departure Available),34.6840772,135.8285495,"Nara becomes extremely crowded in the afternoon, making photos difficult. In our tour, we visit the main sites—Kofuku-ji, Todaiji, Nara Park, and Kasuga Grand Shrine—before the crowds arrive.

⬇︎PLEASE READ THE FOLLOWING CAREFULLY⬇︎

* Please arrive 10 minutes early. Late guests cannot be accepted and no refunds will be given.

* For the Kyoto/Osaka Station Pickup option: the one-way train fare to Nara is included. The return ticket is not included.

*This tour has up to 12 guests.

*In this tour, we will walk about 10,000 steps. (stairs and hills included)

*We will be using the train to go from Kyoto/Osaka to Nara which each takes around 1 hour. 

* Tour duration:
　– Kyoto/Osaka Departure: 4.5 hours
　– Kintetsu Nara Station Meeting: 3.5 hours

Please provide a phone number that is reachable in Japan and on WhatsApp so that we have a smooth interaction before the tour date. Travel agents must enter the guest’s phone number, not the agency’s.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fe3d1bdad-d990-45b2-aca4-fbc7e1566846.jpg,630-8215,en,"attractions,cultural_sites,historical_sites,temples_and_shrines,nature_and_outdoors,experiences",activity,"{""external_id"":""102263"",""experience_id"":""887596"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/887597,privated,Osaka Early Morning Tour with English-Speaking Guide Dotonbori,34.6885789,135.534485,"Start your day discovering Osaka’s top highlights before the crowds arrive!

This early morning walking tour takes you through Osaka Castle, Shinsekai, Kuromon Market, and Dotonbori with a friendly English-speaking guide. Learn about Osaka’s history and modern culture while sampling local street food and enjoying one included drink.

Perfect for travelers who want to explore the city efficiently in just a few hours — a great introduction to Osaka’s lively atmosphere and rich traditions.

(Operated by GuideMe Japan – find us on Instagram @guidemejapan!)

Important: Please do not be late as we have other guests on this tour. We will departure on time, and cannot accept any late guests whatsoever.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fae98031d-fe47-48d5-a3d7-f9c409ee6cc3.jpg,540-0002,en,"attractions,historical_sites,cultural_sites,food_and_drink,experiences",activity,"{""external_id"":""102263"",""experience_id"":""887597"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/935967,privated,Osaka Castle Walking Tour,34.6896112,135.5321525,"Ran by @guidemejapan on instagram. This tour is perfect for those who want a thorough yet brief overview of Osaka Castle’s rich history. While many visitors only admire its beauty, we’ll dive deeper into its significance and guide you to the best photo spots. We’ll also share recommendations for other top attractions in Osaka to help you make the most of your visit.

*Please note that we will NOT be going inside of Osaka Castle on this tour and will be walking around it.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F8b235f5d-2ee5-4434-a3b4-e15dd45c7111.jpg,540-0002,en,"attractions,castles,cultural_sites,historical_sites,scenic_spots,experiences",activity,"{""external_id"":""102263"",""experience_id"":""935967"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/939203,privated,Kyoto Fushimi Inari Night Walking Tour,34.9668072,135.7708496,"Ran by @guidemejapan on instagram. On this tour, we’ll visit the Fushimi Inari Shrine, Kyoto’s most famous spot known for its 10,000 stunning torii gates. To avoid the crowds and the midday heat, we'll explore the shrine in the evening. This tour is perfect if you’re looking for a quick activity before or after dinner, a leisurely stroll, or some tips from our guide for the rest of your Japan trip. It’s a short and informative tour at a great price!

We will meet at the exit of JR Inari Station. After exiting, turn left, and you will see a Daily Yamazaki convenience store. Our meeting point will be in front of the Daily Yamazaki store.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F6562b45d-1773-487b-a807-a8f8be7633e6.jpg,612-0881,en,"temples_and_shrines,cultural_sites,experiences",activity,"{""external_id"":""102263"",""experience_id"":""939203"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/949422,privated,Kyoto Arashiyama Bamboo Forest Hiking Tour（Hidden Temples）,35.018781,135.6811811,"Ran by @guidemejapan on instagram. Join us on our hiking adventure in Arashiyama! We'll take you on amazing trails that most people never get to see. We'll also start early morning, we’ll have the peaceful Bamboo Forest all to ourselves. Along the way, you’ll discover stunning views, hidden paths and the beauty of nature. If you are lucky, you might even encounter wild monkeys!

Accident and Mountain Rescue Insurance
1) In emergencies (illness, injury) requiring immediate treatment or transport, costs will be borne by the participant (or family). We may request rescue services (e.g., helicopter) without prior consent.
2) Mountain rescues can be expensive. Participants must have mountain insurance covering rescue, search, and personal liability.

Termination of Tour Participation
Guides may end a participant’s tour if:
1) They are unfit to continue (illness, injury, etc.).
2) Weather or natural conditions make it unsafe.
3) They act recklessly, refuse cooperation, or disrupt the tour.

",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc7c38ba4-b5e6-415b-acad-dc853c05a318.jpg,616-8373,ja,"nature_and_outdoors,experiences,scenic_spots",activity,"{""external_id"":""102263"",""experience_id"":""949422"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/985124,privated,1 Hour Geisha Show in Kyoto,35.029729,135.739745,"Watch a real Maiko perform up close—an extremely rare chance, as only about 40 remain in Kyoto today. The show includes two short dances (about 10 minutes total), followed by a Q&A, photo session, and a traditional Japanese game.

Note: Maiko performances are intentionally short to preserve the art, so she will not perform for the full hour.

We offer two different tour options:

Tea House: held inside an authentic Kyo-Machiya.
Gion Theater: held in a dedicated showhouse.
Please check the photos before booking.

If you selected the kimono rental & hair set option, please visit the location below on the day of your tour, before the show.

Kyoto Kimono Rental Mimosa
362-2 Masuyacho, Higashiyama Ward, Kyoto 605-0826
Open daily: 8:00–18:00

- Please go to the kimono rental shop on your own before the show.

- Tell the staff you are from GuideMe Japan and give your name upon arrival.

- No payment is required at the shop, as the kimono rental and hair set are already included.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F54efa3a7-2743-424e-9cce-fe943c5dfc04.jpg,602-8326,en,"experiences,events,cultural_sites",activity,"{""external_id"":""102263"",""experience_id"":""985124"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/987347,privated,Nara Early Morning Tour (Osaka Departure Option),34.7027046,135.495981,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Nara gets very crowded during the afternoon and it could be hard to take great photos. Therefore, in our tour we go to the main sites of Nara (Kofuku-ji Temple, Todaiji Temple, Nara Park, and Kasuga Grand Shrine) before the crowd comes. Please note that this is a walking tour that uses public transportation, there is no private vehicle.

Also, this tour ends before noon so you will have the noon time to explore other parts of Nara or make a day trip to Osaka/Kyoto as well. A great tour for people that want to maximize their experience in Japan!

This tour will conclude at Kintetsu Nara Station. The fee from Osaka to Nara Station is included in the tour but the fee on the way back is not included. Please do not be late. Any latecomers will not be granted a refund.

This tour has up to 8 people.

In this tour, we will walk about 10,000 steps.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F327dee5f-f1fc-41c8-b141-e2901ee46b77.jpg,530-0001,en,"attractions,cultural_sites,historical_sites,temples_and_shrines,nature_and_outdoors,experiences",activity,"{""external_id"":""102263"",""experience_id"":""987347"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/995204,privated,Asakusa Night Evening Walking Tour with English-Speaking Guide,35.710509,139.7977387,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Experience the magic of Asakusa at night on this guided walking tour—perfect before dinner! Stroll through the beautifully lit Kaminarimon Gate, take in the peaceful atmosphere of Sensō-ji Temple after the crowds have gone, and wander through hidden backstreets filled with cozy izakayas and traditional shops. Along the way, your guide will share fascinating stories about Asakusa’s rich history, culture, and local legends. Whether you're new to Tokyo or a seasoned traveler, this tour is a unique and unforgettable way to start your evening!",https%3A%2F%2Fbokun.s3.amazonaws.com%2F99251f34-9e52-49dc-9398-5005ffcabdf4.jpg,111-0034,en,"cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""995204"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/995282,privated,Tokyo Early Morning Tour Asakusa Meiji Shrine (Private Opt),35.710509,139.7977387,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Whether you’re only in Tokyo for the morning or want to avoid the crowds of tourists, this early morning tour of the city lets you experience the city at its most tranquil. In this tour, we will visit Asakusa, Tsukiji Fish Market, Meiji Jingu Shrine, and Shibuya Crossing, alot of these sites are unmissable if you are in Tokyo! After your sightseeing session, you will still have much of the afternoon and onwards to explore thanks to your early start. As a bonus, learn how to use the city’s public transit from your guide.

- Beat the crowds at popular Tokyo attractions such as Kaminari Gate 
- Take photos of the city with less pedestrians blocking your shots
- Choose from multiple early AM tour options for flexibility
- Enjoy a calmer experience with a maximum of 8 per group",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc66cbf1e-4ced-4b56-8ebb-0b52b696eff1.jpg,111-0034,en,"attractions,cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""995282"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/995284,privated,"Kyoto Early Bird Tour Tokyo Round or One Way Shinkansen ",35.6798453,139.7647288,"Ran by @guidemejapan on Instagram. Check it now for visual understanding and examples of our amazing guides!

Discover the timeless beauty of Kyoto on this carefully curated day trip from Tokyo. Travel comfortably by Shinkansen and explore the city’s most famous landmarks, including the stunning Fushimi Inari Shrine, the golden pavilion of Kinkaku-ji, and the scenic bamboo groves of Arashiyama. Led by an expert guide, this tour offers deep cultural insights, local recommendations, and a seamless experience, allowing you to enjoy Kyoto’s rich history and traditions without the hassle of planning. Perfect for travelers who want to maximize their time and see Kyoto’s highlights in just one day.

・Choose from multiple early AM tour options for flexibility
・Enjoy a calmer experience with a maximum of 8 per group

⭐️Customers may choose to stay at Kyoto or go back to Tokyo Station. Please note that prices will differ, whether if you choose one-way trip or round trip from Tokyo.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fb9568e5f-9b85-4917-a6fc-8c5acf963f0f.jpg,100-7001,en,"attractions,cultural_sites,historical_sites,temples_and_shrines,scenic_spots,experiences,transportation",activity,"{""external_id"":""102263"",""experience_id"":""995284"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1046611,privated,"Kyoto Early Bird Tour in Uji and Fushimi Inari ",34.985849,135.7587667,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Start your morning with the magic of Kyoto—before the crowds arrive. This small-group tour (max 8 people) takes you on a peaceful journey through Fushimi Inari’s famous thousand torii gates, the stunning Byodoin Temple from the 10 yen coin, and Ujigami Shrine, Japan’s oldest. It’s the perfect blend of iconic sights and hidden gems, led by a local English-speaking guide who brings each place to life. Quiet, authentic, unforgettable.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F1e4b521f-923e-4826-9f10-71ca5cc5afab.jpg,600-8216,en,"attractions,cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1046611"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1065003,privated,Private Nikko Early Morning Tour with English-Speaking Guide,36.747448,139.6220397,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Step into the heart of Japan’s spiritual and political legacy on your Nikkō Morning History Tour. In just a few hours, you'll explore two of Nikkō’s most iconic and contrasting sites: the richly adorned Tōshō-gū Shrine, resting place of shogun Tokugawa Ieyasu, and the serene, ancient Futarasan Shrine, a center of mountain worship for over 1,200 years. With a knowledgeable English-speaking guide, you'll uncover the hidden meanings behind intricate carvings, sacred legends, and centuries-old rituals. This small-group tour offers not just sightseeing, but storytelling — bringing to life the powerful history and spiritual depth that make Nikkō a UNESCO World Heritage gem.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F5289220a-a9ef-4843-bad0-e520c530bb0f.jpg,321-1413,en,"cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1065003"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1065096,privated,Private Kamakura Early Morning Tour (Tokyo Departure Available),35.6798453,139.7647288,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Once the political heart of medieval Japan, Kamakura today offers a peaceful escape from Tokyo with its towering Buddha, ancient temples, and quiet bamboo groves.

- Small group sizes (max 8 guests) for a more personal and relaxed experience.

- Thoughtfully curated itinerary that covers Kamakura’s must-sees—

- Led by passionate local students, creating a warm and engaging environment 

If you book the Tokyo Station Departure Option, the transportation fee is included to Kamakura, but not back as we end off at Kamakura.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc79234e9-b355-4c23-9a27-00cbef4d0db2.jpg,100-7001,en,"cultural_sites,historical_sites,temples_and_shrines,nature_and_outdoors,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1065096"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1066348,privated,Kyoto Hidden Gems Tour with Shrines and Temples,34.985849,135.7587667,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!

Escape the crowds and discover Kyoto’s spiritual heart on our Kyoto Hidden Gems Tour. This curated small-group experience takes you to hidden cultural gems like Daitokuji Temple, Imamiya Shrine, and Kamigamo Shrine — places rich in history, yet often overlooked by typical tourists. 

With insights from a knowledgeable English-speaking guide, you’ll gain a deeper understanding of Zen Buddhism, Shinto traditions, and Kyoto’s ancient heritage. It’s a peaceful, authentic journey through the quieter side of the city — perfect for travelers seeking depth, beauty, and calm beyond the beaten path.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fcc7308a1-07f8-4f8e-a028-0f3f948fbdf7.jpg,600-8216,en,"cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1066348"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1093791,privated,Insane Bars in Kyoto (Exploring Strange Bars Tour),35.0041118,135.7719384,"We’ll take you to three different bars in the famous Pontocho district, known for its beautiful, traditional atmosphere. Whether you want to try sake, Japanese cocktails, meet new friends, or just chat and laugh together, this tour feels more like a fun night out with friends than a typical tour. 

- Food and Drinks All Included
- Young and Passionate guides
- Perfect way to experience Kyoto like a local",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc7ae94fd-176c-4829-8570-033b2d20763c.jpg,605-0076,en,"experiences,food_and_drink",activity,"{""external_id"":""102263"",""experience_id"":""1093791"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1100339,suspended,Osaka Private Helicopter Tour with Sky Views,34.6727402,135.402566,"Explore Osaka from a unique aerial perspective with a thrilling 12-15 minute helicopter tour. Glide effortlessly above the city, taking in breathtaking views of Osaka Castle, the bustling streets of Dotonbori, and the nostalgic atmosphere of Shinsekai. This mesmerizing journey captures the vibrant colors and dynamic architecture that define Osaka, offering a remarkable experience for couples, families, or anyone in search of adventure. Witness the city's beauty unfold beneath you as you soar through the skies.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fe6ef184f-3600-48d6-aaff-4d2a0a5b5ea6.jpg,554-0042,en,"attractions,scenic_spots,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1100339"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1102768,privated,Kyoto Uji Matcha Morning Tour with English Speaking Guide,34.8942383,135.806582,"Please check our Instagram for visual examples of our wonderful guides!

Start your morning with the magic of Kyoto—before the crowds arrive. This small-group tour (max 8 people) takes you on a peaceful journey through the stunning Byodoin Temple from the 10 yen coin, and Ujigami Shrine, Japan’s oldest. It’s the perfect blend of iconic sights and hidden gems, led by a local English-speaking guide who brings each place to life. Quiet, authentic, unforgettable.
",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fa19ecf38-61fb-4b76-aa31-7deb0072e036.jpg,611-0021,en,"cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1102768"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1103745,suspended,Mt. Fuji Early Morning E-Bike Tour,35.4983333,138.7685556,"What makes this experience truly special is the perfect balance of adventure, culture, and breathtaking scenery. On this guided cycling tour around Mount Fuji, you’ll ride through peaceful countryside roads with Japan’s most iconic mountain towering before you at every turn. Feel the fresh air as you visit the sacred Kitaguchi Hongu Fuji Sengen Shrine, a centuries-old spiritual gateway to the mountain; explore Oshino-mura, a charming traditional village with crystal-clear ponds fed by Mount Fuji’s snowmelt; and stop at Michi-no-Eki Fujiyoshida to enjoy local delicacies and souvenirs with panoramic views of Fuji. It’s an unforgettable journey that connects nature, culture, and local life—all from the saddle of your bike.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F11626db6-2bda-47f5-ac1d-846144b1219e.jpg,401-0301,en,"scenic_spots,cultural_sites,temples_and_shrines,nature_and_outdoors,experiences,food_and_drink",activity,"{""external_id"":""102263"",""experience_id"":""1103745"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1106009,privated,One Hour Geisha Show in Gion Kyoto,34.9967009,135.7711022,"The Maiko will perform two traditional dances (10 minutes total), followed by a Q&A, photo time, and a chance to play a traditional Japanese game.

IMPORTANT: Maiko performances are intentionally short to preserve the tradition, so she will not perform continuously for one hour.

If you prefer a show held inside a traditional tea house, please check our other Maiko experiences. This show takes place in a showhouse, not a tea house—please review the photos before booking.

When booking, provide a phone number that will work in Japan and can receive WhatsApp messages.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F3d24f227-343a-4918-9b18-7ffad17b37ff.jpg,605-0832,en,"experiences,cultural_sites,events",activity,"{""external_id"":""102263"",""experience_id"":""1106009"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1109019,privated,Private Matcha Tea Ceremony and Gion Walking Tour in Kyoto,35.0036559,135.7785534,"We will take you beyond the usual sightseeing spots and into the heart of Kyoto’s historic Higashiyama district, where tradition still lives and breathes. You’ll explore four of the area’s most atmospheric locations — Yasaka Shrine, Kodaiji Temple’s Zen garden, and the famous Yasaka Pagoda (Hōkan-ji Temple) — each revealing a different side of Kyoto’s spiritual and cultural heritage.

Unlike large bus tours, this experience is led by a local English-speaking guide who shares stories, hidden paths, and insights you won’t find in guidebooks. You’ll stroll through narrow stone streets lined with wooden houses, hear legends about the afterlife at Rokudo Chinno-ji, and stand beneath the five-story Yasaka Pagoda for one of the city’s most iconic views.

This tour is perfect for travelers who want to see Kyoto like a local, learn the deeper meanings behind its traditions, and enjoy a calm yet unforgettable journey through Japan’s ancient capital.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Ffa472f9f-6260-4178-b1f2-b8f0ca3ca227.jpg,605-0073,en,"cultural_sites,historical_sites,temples_and_shrines,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1109019"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1111830,privated,Kyoto Traditional Mochi Pounding Experience with Tasting,34.9967009,135.7711022,"You’ll get hands-on experience creating several types, such as red bean mochi, mochi ice cream, mitarashi dango (grilled skewered mochi with sweet soy glaze), and wagashi (beautiful candy-style mochi).

After the class, relax and enjoy your handmade creations with a cup of traditional matcha tea.

Highlights:

- Learn how to make mochi from a local home chef

- Try your hand at multiple flavors and styles

- Choose between morning or afternoon classes

- Enjoy a small-group experience (maximum of 8 participants)",https%3A%2F%2Fbokun.s3.amazonaws.com%2F82ba7e4e-e512-4940-b967-3be775547701.jpg,605-0832,en,"experiences,food_and_drink,artisans",activity,"{""external_id"":""102263"",""experience_id"":""1111830"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1119750,privated,Exclusive 2 Hour Geisha Show in Kyoto with Full Meal,34.9967009,135.7711022,"Step into one of Kyoto’s most exclusive cultural worlds—an experience normally reserved for VIP guests and private banquets. Today, there are only about 50 Maikos and 150 Geishas left in Kyoto. Seeing even one perform is rare.

In this experience, you will have a chance to see a maiko which is an apprentice geisha. Do not miss this chance!

The evening includes a beautifully prepared bento-style full meal, crafted with seasonal Kyoto ingredients, along with authentic Japanese sake to enjoy while watching the performance.

This event is co-hosted by GuideMe Japan and Geisha Japan, combining our expertise in hospitality with their deep connections in the traditional arts. Together, we provide an experience that is incredibly difficult to access on your own—authentic, intimate, and unforgettable.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Ff4dc85fa-9fd6-43cc-9971-852d3957cc72.jpg,605-0832,en,"experiences,events,food_and_drink,cultural_sites",activity,"{""external_id"":""102263"",""experience_id"":""1119750"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1130737,privated,Kyoto Fushimi-Inari and Arashiyama Night Walking Tour,34.9670575,135.7708374,"This tour takes you to two of Kyoto’s most iconic destinations after dark, when the crowds disappear and the atmosphere becomes truly magical. At night, both Fushimi Inari and the Arashiyama Bamboo Forest transform into peaceful, otherworldly spaces that most visitors never get to experience. Led by an English-speaking local guide, you’ll learn the hidden stories, history, and cultural meaning behind each location while enjoying a quiet, immersive walk through Kyoto’s most photogenic night landscapes. This is not just sightseeing — it’s a rare chance to experience Kyoto the way locals do, in silence, beauty, and calm.",https%3A%2F%2Fbokun.s3.amazonaws.com%2F45bac5ba-22f4-4de5-ba50-19094eeb6333.jpg,612-0881,en,"attractions,cultural_sites,scenic_spots,experiences,nature_and_outdoors",activity,"{""external_id"":""102263"",""experience_id"":""1130737"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1133774,privated,Kyoto Top Highlights 1 Day Bus Tour,34.983521,135.760486,"Discover the best of Kyoto in one perfectly organized day with this comfortable and efficient guided tour. Instead of navigating complex transport and scattered sights on your own, relax as we take you smoothly between Kyoto’s must-see temples, shrines, and scenic districts. Travel by air-conditioned coach, enjoy included admission tickets, and experience iconic highlights such as historic hillside temples, tranquil Zen gardens, atmospheric bamboo groves, and vibrant shrine pathways. With expert guidance and a well-paced itinerary that maximizes sightseeing while minimizing travel time, this tour is the ideal way to experience Kyoto’s rich culture, history, and beauty—stress-free and unforgettable.",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fcf16b9d8-f723-460a-a24c-b8e2239ccf93.jpg,601-8003,en,"attractions,cultural_sites,historical_sites,scenic_spots,temples_and_shrines,nature_and_outdoors,experiences",activity,"{""external_id"":""102263"",""experience_id"":""1133774"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1150129,privated,1.5 Hour Kyoto Sake Experience with 10 Tastings,34.7050271,135.4984269,"Discover the world of Japanese sake in a relaxed, interactive setting at MUTEKI Theater, guided by a young, English-speaking local host who makes sake culture easy to understand and enjoyable for everyone. Rather than visiting large breweries, this experience focuses on learning through tasting, storytelling, and conversation in an intimate indoor venue.

- Taste multiple styles of sake, from dry to sweet and fruity, including varieties rarely found outside Japan

- Understand how ingredients, brewing methods, and regions affect flavor

- Enjoy Japanese snack pairings selected to complement each sake

- Compare different brews side by side and discover your personal taste preference

- Small-group setting with a friendly, relaxed atmosphere—more like learning from a local friend than a formal class",https%3A%2F%2Fbokun.s3.amazonaws.com%2Feefe66cd-7a38-4ecc-8b8b-38d85222925d.jpg,530-0012,ja,"experiences,food_and_drink",activity,"{""external_id"":""102263"",""experience_id"":""1150129"",""guidance_languages"":[""en""]}"
https://widgets.bokun.io/online-sales/1288269e-9795-4a81-a368-681df893ae2f/experience/1150225,privated,Osaka Dotonbori Food Tour Wagyu & Ramen Takoyaki,34.672077,135.500021,"What sets the food tour apart is the quality, balance, and local insight behind every stop.

Rather than rushing through many dishes, we carefully select three iconic Japanese foods—takoyaki, wagyu beef, and ramen—and guide you through why they matter, how they’re prepared, and how locals truly enjoy them. Each stop is chosen for taste, authenticity, and consistency, not tourist hype.

Led by a knowledgeable local guide, this experience is more than just eating. You’ll learn the cultural background of each dish, ordering tips you can use throughout your trip, and how Japanese food culture reflects everyday life.

- Small Group (Max 8 people)
- Try luxury dishes like Japanese A5 Wagyu
- Young & Passionate Guides",https%3A%2F%2Fbokun.s3.amazonaws.com%2F52ab10bb-0666-4b22-8a06-cfc27d1b155c.jpg,542-0086,en,"experiences,food_and_drink",activity,"{""external_id"":""102263"",""experience_id"":""1150225"",""guidance_languages"":[""en""]}"
